위도,경도,도로명
37.55555295577683,127.09130644606653,자양로53길 40
37.5555605857149,126.94993739732524,신촌로28길 8
37.5555605857149,126.94993739732524,신촌로28길 50
37.555563,126.9592999,마포대로 246
37.555572406326355,127.13094352554572,올림픽로104길 42
37.555572406326355,127.13094352554572,올림픽로104길 14
37.555572406326355,127.13094352554572,올림픽로104길 17
37.555572406326355,127.13094352554572,올림픽로104길 8
37.555572406326355,127.13094352554572,올림픽로104길 20
37.555572406326355,127.13094352554572,올림픽로104길 21
37.555572406326355,127.13094352554572,올림픽로104길 32
37.555572406326355,127.13094352554572,올림픽로104길 41
37.55557711516335,126.85692985661392,공항대로51길 23
37.5555996,126.9536862,마포대로 195
37.55561595,126.98106990146734,퇴계로8길 101
37.5556271,127.08602121199657,용마산로1길 48
37.55565477642686,127.13373592427855,고덕로19길 30
37.55570938586224,127.135121967886,고덕로23길 13-19
37.55570938586224,127.135121967886,고덕로23길 9
37.5557142,126.9020433,망원로4길 8
37.55572106520349,127.17948647757952,고덕로98길 75
37.55572106520349,127.17948647757952,고덕로98길 160
37.55572106520349,127.17948647757952,고덕로98길 161
37.55574235,126.9818211125183,퇴계로12길 88
37.5557451,127.0337176,고산자로 177
37.555776653614,126.90715571950648,월드컵로23길 46
37.555793019053944,127.13647412584392,고덕로25길 13-11
37.5558258,127.0125472,다산로14길 17
37.555857456686134,126.9061592741078,포은로6길 34
37.555857456686134,126.9061592741078,포은로6길 33
37.55586726770613,127.08481628674554,천호대로117길 25
37.5558677,126.8989487,망원로 16
37.5560158,126.92849905,와우산로33길 38
37.55607935885835,126.8667887254108,양천로65길 13
37.55607935885835,126.8667887254108,양천로65길 46
37.55607935885835,126.8667887254108,양천로65길 45
37.55608208066783,126.93431149199972,신촌로 59
37.55608208066783,126.93431149199972,신촌로 163
37.55608355,126.84338057712176,공항대로42길 45
37.5561179,126.9679528,만리재로
37.5561179,126.9679528,만리재로 177
37.55611995,126.84714514456512,공항대로 382
37.556166469578514,126.86016641570735,양천로62길 46
37.556166469578514,126.86016641570735,양천로62길 41
37.556166469578514,126.86016641570735,양천로62길 38
37.5561706,126.9832319,소공로 35
37.5561718,126.915134,월드컵북로5길 68
37.5561801,127.084593,용마산로1길 78
37.5562094,127.0390872,고산자로2길 65
37.55623585,126.86476316322712,양천로 595
37.5562438,126.9964914,필동로5길 2
37.5562768,126.8987994,방울내로 43
37.5562768,126.8987994,방울내로 37
37.5562768,126.8987994,방울내로 36
37.5562768,126.8987994,방울내로 31
37.55630055,127.08430435290772,용마산로1길 84
37.5563073,126.9433006,신촌로 160
37.55632164151614,126.90475725894208,포은로 147
37.55633054120667,127.07997710356445,천호대로110길 78
37.556330973255854,127.0273551724222,행당로 79
37.556330973255854,127.0273551724222,행당로 31-43
37.556330973255854,127.0273551724222,행당로 31
37.556330973255854,127.0273551724222,행당로 99
37.556330973255854,127.0273551724222,행당로 82
37.556330973255854,127.0273551724222,행당로 31-35
37.5563514,126.8991559,망원로 19
37.556386,126.82691801853636,마곡중앙로 36
37.5563945,126.9003339,망원로 89
37.5563945,126.9003339,망원로 61-1
37.5563945,126.9003339,망원로 36
37.5563945,126.9003339,망원로 14
37.556404,126.9823782,소공로3길 29-8
37.5564203,126.9592322,마포대로 262
37.55646215,126.84366782813056,공항대로42길 23-8
37.556463291638146,126.90820101943136,월드컵로17길 67
37.556491447023895,126.85599789442198,화곡로64길 50
37.556536020163755,126.90598786429118,포은로8길 8
37.556555660971256,127.0909523609557,영화사로 58
37.556555660971256,127.0909523609557,영화사로 85
37.556555660971256,127.0909523609557,영화사로 87
37.55663495,126.84286271062636,공항대로42길 54-26
37.55665395,126.82601246029142,마곡중앙로 33
37.5567072,127.0130598,다산로18길 16
37.55678505,126.9776326577912,퇴계로2길 15-6
37.5568011,126.9217455,동교로 16-2
37.5568392,126.965634,만리재로37길 49
37.55686233276453,127.07679067399728,면목로 127
37.5568741,126.9425229,신촌로 149
37.556884,126.914996,동교로17길 45
37.55689895,126.98032738290668,퇴계로8길 65-3
37.55697904792369,127.15263432940294,고덕로61길 37
37.55697904792369,127.15263432940294,고덕로61길 34
37.5570052,127.0107847,다산로15길 34
37.5570079,127.18146355740603,고덕로98길 29
37.557014724236815,127.03201513976944,행당로8길 8
37.5571032,126.83809144145977,강서로 348
37.5571102,127.0175539,청구로1길 23
37.5571102,127.0175539,청구로1길 47
37.5571102,127.0175539,청구로1길 6
37.55715395,126.84414739502888,공항대로42길 13
37.5571822,127.1723005,고덕로 360
37.55722740230431,127.09331706284487,영화사로7길 4
37.55725736704622,126.94438401281585,이화여대1길 30
37.5572715,126.8423436376903,강서로52길 76
37.5572774,126.91679215125636,월드컵북로5나길 18
37.557338518145286,126.90223076463248,월드컵로25길 75
37.557338518145286,126.90223076463248,월드컵로25길 17
37.557338518145286,126.90223076463248,월드컵로25길 122
37.557338518145286,126.90223076463248,월드컵로25길 125
37.557365950000005,126.90040828463307,월드컵로25길 128
37.55737844127409,126.9113950233976,월드컵로16길 47
37.55740345,126.86554957506982,양천로63길 51
37.55742548907901,127.0246922159146,난계로 84
37.55742548907901,127.0246922159146,난계로 73
37.55742548907901,127.0246922159146,난계로 100
37.55742548907901,127.0246922159146,난계로 114-31
37.5574468,126.906688,망원로10길 6
37.55745815,126.84955629896255,화곡로61길 49
37.55746602400341,126.85608965975668,공항대로45길 15
37.55746602400341,126.85608965975668,공항대로45길 24
37.55746602400341,126.85608965975668,공항대로45길 68-6
37.55746828763744,127.08547559639736,용마산로5길 66
37.5575064,126.8997436,망원로1길 27
37.55758175834435,127.08588392673764,천호대로119길 16
37.5575905,127.15453555698646,동남로79길 26
37.5575921695001,126.86025035849546,양천로 516
37.5575921695001,126.86025035849546,양천로 637
37.5575921695001,126.86025035849546,양천로 677
37.5575921695001,126.86025035849546,양천로 620
37.557626600000006,126.94407325,이화여대1안길 22
37.5576476,126.944952,이화여대1길 10
37.557694492711505,126.81108319112953,송정로 53
37.5577103,127.01488,청구로3길 72
37.5577103,127.01488,청구로3길 80
37.557771216816505,126.8666447849121,양천로63길 38
37.557771216816505,126.8666447849121,양천로63길 52
37.557798,127.0165226,청구로1길 84
37.557802300000006,126.84773366811734,공항대로 359
37.55782338427997,126.85839629296372,화곡로68길 115
37.55782338427997,126.85839629296372,화곡로68길 103
37.5578332,126.9553984,신촌로35길 10
37.5578513,126.9577722,신촌로37길 22
37.55790208656868,126.91665927064976,월드컵북로7길 26-10
37.55790208656868,126.91665927064976,월드컵북로7길 26-6
37.55790208656868,126.91665927064976,월드컵북로7길 42
37.55790208656868,126.91665927064976,월드컵북로7길 40
37.55805656498887,126.91205145198056,월드컵로20길 46
37.558083,126.9641137,중림로4길 41
37.55809316599683,126.90009125039929,월드컵로29길 113
37.55809661381373,126.8544969397105,화곡로66길 50
37.55809661381373,126.8544969397105,화곡로66길 174
37.55809661381373,126.8544969397105,화곡로66길 99
37.55809661381373,126.8544969397105,화곡로66길 173
37.55809661381373,126.8544969397105,화곡로66길 168
37.55809661381373,126.8544969397105,화곡로66길 93
37.55809661381373,126.8544969397105,화곡로66길 101
37.55809661381373,126.8544969397105,화곡로66길 80
37.55809661381373,126.8544969397105,화곡로66길 90
37.5582003472965,126.94344374326184,이화여대3길 16
37.5582104,126.9516763,북아현로1가길 20
37.55827405,126.97979710736624,퇴계로8길 23
37.558289,126.9666258,중림로 10
37.55837225,126.8200115312714,마곡중앙1로 71
37.5583888,127.0106868,다산로21길 31
37.55844685076829,126.94250862229136,신촌역로 10
37.55844985,126.84778311347608,화곡로63길 93
37.5584614,126.9449158,이화여대5길 25
37.5584961,126.906332,월드컵로25길 26
37.55861565,127.14506169363008,양재대로 1716
37.5586184,126.98537211314073,퇴계로20나길 12
37.5586296,126.92981625,신촌로3나길 30
37.5586546,126.8228131926702,공항대로 140
37.5586569,126.9459862,이화여대8길 2
37.55866097866428,126.91515291872388,월드컵북로9길 31
37.5587242,126.9058732,망원로11길 38
37.558724600000005,126.9495207983996,이화여대8길 62
37.55873580440146,127.0290684312948,행당로9길 34
37.5587408597193,126.95405608517063,북아현로1길 17
37.5587962,126.9106081,성미산로 21
37.5588253,126.9273887,신촌로 1
37.55884207863388,127.1487649878825,아리수로50길 50
37.55891165746217,127.04824629476045,사근동10길 7
37.55891769391605,127.07895156697576,천호대로107길 26
37.5589283,126.9659465,중림로 21
37.55894315782351,126.90294905059436,월드컵로29길 14
37.55894315782351,126.90294905059436,월드컵로29길 84
37.55894315782351,126.90294905059436,월드컵로29길 68
37.5590359,126.84236213987307,강서로56길 64
37.559045,126.84294064885322,강서로56길 80
37.5590579,127.0085809,동호로20나길 30
37.5591022,126.9049302,망원로7길 57
37.55911045,126.82009171521317,마곡중앙1로 72
37.559119800000005,126.86408319565756,허준로 234
37.55915465,126.8410245932099,강서로56길 44
37.5591765,127.0011429,동호로25길 36
37.55918084693824,126.9113770805392,성미산로7안길 26
37.5591874,126.9147181,성미산로 58
37.55921529506232,126.90937872722084,월드컵로26길 13
37.55921529506232,126.90937872722084,월드컵로26길 21
37.55921529506232,126.90937872722084,월드컵로26길 57
37.55922085,126.908656882442,월드컵로26길 17
37.5592302,126.9806639,퇴계로 72
37.5592666,126.9688325,서소문로6길 34
37.55926825,126.838075,강서로 47-9
37.55926825,126.838075,강서로 490
37.55926840568663,126.89797942647576,방울내로1길 41-14
37.55926840568663,126.89797942647576,방울내로1길 24
37.55926840568663,126.89797942647576,방울내로1길 46
37.55933582899542,126.94384663052286,이화여대길 50-12
37.5593441,126.85584356747104,화곡로68길 33
37.55934673628557,127.17101608148285,상일로 152
37.55934673628557,127.17101608148285,상일로 55
37.55934673628557,127.17101608148285,상일로 74
37.5593619,126.9028116,포은로 143
37.5594055,127.0069374,동호로20가길 38
37.55943975,126.98337316996876,소공로 46
37.5594405,126.9061369,망원로11길 35
37.5594405,126.9061369,망원로11길 73
37.55946246737729,126.94939457416046,이화여대8길 10
37.5594803,127.0118193,청구로17길 24-5
37.55952845,126.82075966416744,공항대로 124
37.559638,126.9670118,서소문로6길 21
37.559684439000385,126.9086162976948,성미산로3가길 6-8
37.55975132080428,126.80871403182556,공항대로2길 61
37.55977966057602,126.9276896042416,연희로2안길 7-18
37.55977966057602,126.9276896042416,연희로2안길 7-22
37.55977966057602,126.9276896042416,연희로2안길 22
37.55977966057602,126.9276896042416,연희로2안길 24
37.5597955,127.0096995,동호로20길 16
37.55980195,126.9157818642126,성미산로 72
37.55981533621287,126.92081320201396,연남로1길 84
37.5598402,126.99154332849017,퇴계로30길 24
37.55987024730296,127.03696642308998,왕십리로 66-15
37.55987024730296,127.03696642308998,왕십리로 391-1
37.55987024730296,127.03696642308998,왕십리로 36
37.55987024730296,127.03696642308998,왕십리로 241
37.55987024730296,127.03696642308998,왕십리로 280
37.55987024730296,127.03696642308998,왕십리로 80
37.5598714,127.0022374,퇴계로50길 42
37.55996538459282,126.89958718550103,방울내로3길 51
37.5600233,127.0215778,다산로36길 109
37.56005716412993,127.14560240025811,아리수로 64
37.56005716412993,127.14560240025811,아리수로 375
37.5600724,126.92124,동교로27길 7
37.5600724,126.92124,동교로27길 11
37.560094500000005,126.8579274501009,양천로 521
37.56011655,126.84875091606452,화곡로63가길 18
37.5601765,126.9720654,칠패로 27
37.5601979,127.0119862,청구로 64
37.5602117,126.9521365,북아현로1길 50
37.56023628005525,127.05003474410428,살곶이길 50
37.5602676,127.0355192,왕십리로 16
37.5602935,126.9648725,서소문로 27
37.560343849999995,127.07691064134823,동일로64길 39
37.56041352288054,126.8107644392964,공항대로4길 17
37.56041352288054,126.8107644392964,공항대로4길 21
37.5604623,127.0497003853308,살곶이길 176
37.56046525,126.85687286389305,양천로 507
37.560475817837634,126.9007939418141,방울내로5길 39
37.560475817837634,126.9007939418141,방울내로5길 39-1
37.560475817837634,126.9007939418141,방울내로5길 41
37.560475817837634,126.9007939418141,방울내로5길 8
37.560475817837634,126.9007939418141,방울내로5길 41-1
37.560475817837634,126.9007939418141,방울내로5길 49
37.56048500156236,126.90146647236776,월드컵로31길 89
37.56048500156236,126.90146647236776,월드컵로31길 77
37.56048500156236,126.90146647236776,월드컵로31길 103
37.56048500156236,126.90146647236776,월드컵로31길 116
37.56048500156236,126.90146647236776,월드컵로31길 33
37.5605105,126.8583857051639,화곡로72길 56
37.560522899999995,126.957514,북아현로6길 65-21
37.560522899999995,126.957514,북아현로6길 78
37.560522899999995,126.957514,북아현로6길 87
37.560522899999995,126.957514,북아현로6길 19-19
37.560522899999995,126.957514,북아현로6길 15
37.56055249501163,127.04333903377444,사근동길 65
37.56055249501163,127.04333903377444,사근동길 47
37.560566379399866,127.08057522852046,긴고랑로14길 69
37.560566379399866,127.08057522852046,긴고랑로14길 63
37.56057364036043,126.85050935439378,공항대로43길 104
37.56057364036043,126.85050935439378,공항대로43길 39
